Br,Bt,Bn,B,ddoy,Vr,Vt,Vn,Np,Tp,Vsw,Beta_p,date
4.6046796,-9.470557,-2.3415303,10.78783,50.337152777777774,439.73132,57.78015,-15.972292,8.034423,16.905172,443.7992,0.46995577,2023-02-19 08:05:30.000003
5.2653856,-8.414917,-4.2645454,10.803771,50.33784722222222,433.6805,41.865494,7.9935274,8.278757,14.845219,435.80283,0.42398643,2023-02-19 08:06:30.000000
4.9383917,-8.931377,-4.199183,11.035867,50.33853009259259,436.38858,44.517582,7.240874,8.239857,14.4054985,438.71664,0.39245147,2023-02-19 08:07:29.999996
6.0396943,-7.6803026,-4.7157555,10.849115,50.33923611111111,429.97617,43.319466,6.687939,8.016153,14.816754,432.20563,0.4063323,2023-02-19 08:08:30.000003
4.8403606,-8.458073,-4.280863,10.643959,50.33991898148148,432.20428,47.17595,-1.0858219,8.103237,14.493491,434.77286,0.41742274,2023-02-19 08:09:29.999999
4.964399,-8.02742,-5.223876,10.787661,50.34061342592592,424.6812,47.127506,-5.174007,8.548134,17.919968,427.31973,0.5300355,2023-02-19 08:10:29.999995
4.3146744,-7.5832705,-6.121797,10.658274,50.341319444444444,425.35236,47.208736,-0.05547893,8.8945465,15.487645,427.96857,0.48829964,2023-02-19 08:11:30.000002
3.6968448,-7.358882,-7.066101,10.851248,50.34200231481481,432.2934,42.85856,8.411626,8.955283,15.226039,434.49533,0.46629184,2023-02-19 08:12:29.999998
3.297479,-6.963295,-7.1208825,10.491321,50.34269675925926,435.79346,45.15654,8.452557,9.846449,15.485498,438.21606,0.5578217,2023-02-19 08:13:29.999995
3.0418148,-6.8665943,-7.7710795,10.8070545,50.343402777777776,446.51212,34.445953,21.670921,9.536013,12.628922,448.3634,0.41521156,2023-02-19 08:14:30.000001
5.4168735,-9.339181,-1.9850626,10.977399,50.344085648148145,435.8037,48.61071,-5.079049,8.783601,13.856122,438.77386,0.4066927,2023-02-19 08:15:29.999998
3.227175,-8.53386,-5.6668696,10.740336,50.344791666666666,447.40817,44.77079,5.3430963,8.689331,15.538848,449.70236,0.47132486,2023-02-19 08:16:30.000004
4.4721694,-7.8289003,-5.695047,10.664218,50.345486111111114,438.77292,34.768215,16.23173,9.015671,13.335175,440.4557,0.42568633,2023-02-19 08:17:30.000001
6.1312,-8.008028,-3.659578,10.729055,50.34616898148148,432.16324,42.81284,-1.7418275,8.368362,14.230437,434.28262,0.41656876,2023-02-19 08:18:29.999997
5.9365716,-7.9165697,-3.7158263,10.569879,50.346875,430.70932,44.232582,-5.083307,8.196441,15.06484,433.00864,0.4450418,2023-02-19 08:19:30.000004
6.4446716,-7.4313374,-4.0309057,10.630464,50.347569444444446,429.17004,42.247852,-5.3555045,8.668835,14.930334,431.28064,0.4611867,2023-02-19 08:20:30.000000
6.5039773,-7.1991277,-3.923327,10.46526,50.348252314814815,431.29767,43.605194,-0.5762715,8.460037,15.692544,433.5139,0.48810875,2023-02-19 08:21:29.999996
7.0672865,-6.9893622,-4.1835775,10.784249,50.348958333333336,424.35333,31.62021,2.1573946,7.7200065,13.987445,425.54218,0.37387562,2023-02-19 08:22:30.000003
6.879115,-7.53179,-3.6010947,10.817484,50.349641203703705,425.114,34.207836,-2.8375266,7.47013,15.290211,426.50226,0.39304298,2023-02-19 08:23:29.999999
7.2131047,-7.3030314,-3.0411046,10.705674,50.350335648148146,426.66177,31.841095,-7.335188,7.425044,13.302101,427.92178,0.34701017,2023-02-19 08:24:29.999996
6.9112372,-7.481314,-3.5402622,10.782797,50.35104166666667,428.13025,34.11147,-5.1705785,8.20118,14.438218,429.51984,0.41008896,2023-02-19 08:25:30.000002
7.55693,-6.8651276,-3.739523,10.872957,50.351724537037036,423.95297,32.466854,-6.6175146,8.502426,13.778108,425.25037,0.39901397,2023-02-19 08:26:29.999999
7.0978737,-6.969338,-3.2056339,10.4512,50.352418981481485,427.68463,28.04831,-1.4037017,7.915561,11.804178,428.64264,0.3444579,2023-02-19 08:27:29.999995
5.8081765,-8.637186,-1.8070341,10.56415,50.353125,438.28802,44.557343,-19.709913,7.6721497,13.814536,441.02338,0.38241526,2023-02-19 08:28:30.000002
7.548811,-7.3069496,-2.2536395,10.744996,50.35380787037037,428.67087,32.217842,-13.581238,8.210197,12.70587,430.09555,0.3638282,2023-02-19 08:29:29.999998
7.111775,-7.0313196,-3.3968012,10.561963,50.35451388888889,426.06403,31.041603,-6.4085493,8.257961,13.612249,427.2443,0.4057555,2023-02-19 08:30:30.000004
6.056755,-8.138034,-2.7103736,10.5003805,50.35520833333333,441.35498,40.997955,-17.24256,7.8947043,13.699794,443.5952,0.3949943,2023-02-19 08:31:30.000001
7.769659,-3.2457592,-5.418388,10.013065,50.355891203703706,423.00885,10.298145,12.13382,9.197912,11.810112,423.31186,0.4362748,2023-02-19 08:32:29.999997
8.81262,-0.31449637,-4.561408,9.928123,50.35659722222222,409.9636,-3.5852354,6.479895,8.149573,9.444514,410.10144,0.3144352,2023-02-19 08:33:30.000004
8.188046,-3.8316944,-3.6632047,9.754232,50.35729166666667,413.7514,10.078235,2.2501872,8.858879,10.919146,413.8949,0.40938523,2023-02-19 08:34:30.000000
9.150732,-1.6663991,-4.4600186,10.315258,50.35797453703704,413.0481,3.5261037,10.951401,9.053546,10.225206,413.21582,0.35033342,2023-02-19 08:35:29.999997
9.190303,-0.46593544,-4.2397676,10.13185,50.35868055555556,409.68625,-3.4189525,-1.0187122,8.590719,10.073593,409.7538,0.339459,2023-02-19 08:36:30.000003
8.648547,-3.7151165,-2.991038,9.876527,50.359375,409.63626,12.672051,-3.487221,8.152857,9.477428,409.92252,0.31896487,2023-02-19 08:37:30.000000
9.097322,-3.8896337,-1.1773083,9.963763,50.36005787037037,412.44034,22.374456,-9.901035,8.158207,10.220159,413.1785,0.33818665,2023-02-19 08:38:29.999996
8.380125,-4.0289264,-3.0955899,9.800073,50.36076388888889,416.35605,16.396978,-2.5655594,8.108233,9.096182,416.7169,0.3092272,2023-02-19 08:39:30.000002
9.129928,-3.8220313,-1.5825847,10.023376,50.36144675925926,419.2732,14.902564,-14.414084,8.701954,10.992974,419.80655,0.38340244,2023-02-19 08:40:29.999999
9.1215,-4.2091703,-1.0811685,10.10385,50.3621412037037,417.2318,18.597475,-15.76843,8.068062,9.743734,417.95007,0.31007862,2023-02-19 08:41:29.999995
9.784817,-2.731568,-2.461111,10.452806,50.36284722222222,416.6894,2.4330237,-4.5525393,8.617329,8.191812,416.72446,0.2601583,2023-02-19 08:42:30.000002
8.229275,-5.287121,-1.8679118,9.958097,50.36353009259259,420.90842,33.33569,-12.954855,7.96098,12.295545,422.45087,0.39747748,2023-02-19 08:43:29.999998
8.984014,-3.8629105,0.11594336,9.779981,50.36422453703704,413.8998,20.5791,-16.733885,7.6840515,9.866516,414.76297,0.3191751,2023-02-19 08:44:29.999995
9.125989,-4.602922,0.8813914,10.259016,50.36493055555555,416.6408,21.181162,-22.27349,8.279518,10.303305,417.84888,0.32637817,2023-02-19 08:45:30.000001
9.328375,-3.3843198,0.69061035,9.947318,50.36561342592593,411.71457,16.860205,-23.63283,7.58641,9.48913,412.77444,0.29295552,2023-02-19 08:46:29.999997
8.958021,-3.9311786,0.06553213,9.782872,50.36631944444444,411.41525,15.986335,-17.146183,7.4854813,9.7119,412.18893,0.30587366,2023-02-19 08:47:30.000004
9.478106,-3.7182527,0.58423084,10.198098,50.36701388888889,416.07843,13.869158,-27.56273,8.245913,9.158286,417.23434,0.292392,2023-02-19 08:48:30.000000
9.548566,-3.8403041,-0.8816343,10.329585,50.36769675925926,409.2803,3.7432256,-14.859393,8.118186,9.074278,409.57315,0.27800733,2023-02-19 08:49:29.999997
9.068448,-4.0171337,-0.8872167,9.957975,50.368402777777774,412.66174,13.054327,-18.496365,7.3603687,8.200776,413.2831,0.24511135,2023-02-19 08:50:30.000003
9.34663,-3.3810298,1.1292089,10.003299,50.36909722222222,414.41428,11.014277,-29.491867,7.1300735,7.5173445,415.61478,0.21568646,2023-02-19 08:51:30.000000
8.598008,-5.273456,-0.72009444,10.112054,50.36978009259259,439.93433,12.835787,-16.812878,8.302751,8.412802,440.49106,0.27506468,2023-02-19 08:52:29.999996
8.774493,-4.3894887,-0.7785568,9.842027,50.37048611111111,429.45697,7.1916275,-16.851782,8.083665,6.3576026,429.85138,0.21364048,2023-02-19 08:53:30.000003
9.019808,-5.140096,-0.455207,10.391571,50.37116898148148,429.6822,13.135871,-18.071653,8.054497,6.3250933,430.2676,0.18997385,2023-02-19 08:54:29.999999
9.390753,-3.7893226,-0.055200074,10.126611,50.37186342592592,425.43283,3.4186118,-26.14441,8.198809,6.287897,426.26233,0.20243187,2023-02-19 08:55:29.999995
8.825084,-5.0788403,-1.2166561,10.254607,50.372569444444444,432.53232,8.984255,-16.860481,8.490886,7.180262,432.9705,0.23345661,2023-02-19 08:56:30.000002
9.1105795,-4.531338,0.012086262,10.175256,50.37325231481481,429.26047,8.2243595,-23.638845,8.009951,6.215417,429.99844,0.19362454,2023-02-19 08:57:29.999998
7.478511,-6.8782024,0.30738077,10.165249,50.37394675925926,442.59656,23.592943,-25.509073,8.467857,6.719564,443.9887,0.22173262,2023-02-19 08:58:29.999995
8.46154,-3.9871387,-2.5559704,9.696799,50.374652777777776,434.2478,10.517826,-0.6213739,8.606189,6.2034545,434.3851,0.22863285,2023-02-19 08:59:30.000001
9.891629,-2.0198815,0.24310541,10.0986805,50.375335648148145,421.27786,-9.067135,-27.906467,7.404312,5.633473,422.3151,0.16469584,2023-02-19 09:00:29.999998
8.806917,-4.613093,-1.6643438,10.0803,50.376041666666666,432.38202,9.85795,-14.681378,8.341386,7.0061073,432.7802,0.23158954,2023-02-19 09:01:30.000004
9.733979,-2.6141236,-1.0480509,10.133233,50.376736111111114,427.7077,-4.025009,-18.43053,8.786451,6.848914,428.21597,0.2359881,2023-02-19 09:02:30.000001
8.969504,-3.938161,-1.5280915,9.914443,50.37741898148148,428.55713,4.690556,-13.944389,7.6694713,6.2940583,428.8119,0.19774728,2023-02-19 09:03:29.999997
8.735948,-5.219659,-0.8007816,10.20798,50.378125,432.17282,11.319529,-13.311155,8.323721,6.4002695,432.5942,0.20586719,2023-02-19 09:04:30.000004
9.82289,-4.0024652,-0.28325623,10.610803,50.378819444444446,428.95547,1.7598305,-19.92155,8.756796,6.799724,429.4324,0.21295658,2023-02-19 09:05:30.000000
9.560699,-4.4005375,-1.361179,10.61247,50.379502314814815,432.27338,5.9249916,-17.210278,9.038449,6.9185753,432.70273,0.22357777,2023-02-19 09:06:29.999996
10.563611,-1.8518445,-1.3037988,10.803661,50.380208333333336,426.78275,1.2792923,4.606543,9.545494,10.2328615,426.87985,0.33698034,2023-02-19 09:07:30.000003
9.494734,-3.5704195,-1.3552667,10.233993,50.380891203703705,421.9377,10.688254,-14.51754,8.033905,7.504358,422.3419,0.23179333,2023-02-19 09:08:29.999999
10.163545,-1.7719877,-0.81757593,10.349203,50.381585648148146,415.8153,-9.311411,-13.688383,7.7547865,7.331006,416.43668,0.2137325,2023-02-19 09:09:29.999996
9.562059,-4.6357927,-0.37789708,10.633266,50.38229166666667,420.58472,4.120486,-25.159445,8.766994,7.9001613,421.35895,0.24666314,2023-02-19 09:10:30.000002
9.4645,-2.4886587,1.3435352,9.878019,50.382974537037036,423.19678,1.8079267,-36.904293,8.31387,7.756696,424.84384,0.26612842,2023-02-19 09:11:29.999999
8.670487,-4.8876896,1.4597342,10.059706,50.383668981481485,429.6705,15.339864,-27.86979,8.866279,10.244929,430.9165,0.3614355,2023-02-19 09:12:29.999995
9.675312,-3.1777654,1.8463714,10.349828,50.384375,422.69284,15.233818,-17.467718,8.2835865,9.1040325,423.34985,0.28348947,2023-02-19 09:13:30.000002
9.514492,1.0105976,3.1258655,10.06568,50.38505787037037,416.26364,-17.706318,-42.97967,7.1493273,8.609133,418.85114,0.24461854,2023-02-19 09:14:29.999998
9.556735,-3.4133065,1.5549208,10.266432,50.38576388888889,425.65762,0.03875443,-32.573063,8.188351,6.7306366,426.9106,0.21055445,2023-02-19 09:15:30.000004
9.466497,-4.0692067,1.1533275,10.368374,50.38645833333333,436.33334,-2.4501824,-31.435286,8.769686,6.9742694,437.47693,0.2290933,2023-02-19 09:16:30.000001
10.359538,-3.0122895,0.15695299,10.789743,50.387141203703706,437.51758,-4.4019566,-23.323462,8.254992,7.3128033,438.20483,0.20879939,2023-02-19 09:17:29.999997
9.667542,-1.7862617,3.543441,10.450267,50.38784722222222,434.57907,-4.675762,-35.95489,8.141656,7.6735682,436.10983,0.23035957,2023-02-19 09:18:30.000004
9.861834,-1.7834365,3.2326844,10.530273,50.38854166666667,434.70914,-10.917019,-32.50814,8.022969,7.581024,436.06842,0.22086892,2023-02-19 09:19:30.000000
9.637663,-1.8859061,3.76165,10.516234,50.38922453703704,442.04883,-10.980769,-31.262705,7.4146543,7.701678,443.29034,0.20792498,2023-02-19 09:20:29.999997
10.18427,-2.2609246,3.9465861,11.153774,50.38993055555556,450.39346,-7.0619535,-28.755096,7.162177,8.232661,451.37897,0.19085017,2023-02-19 09:21:30.000003
10.220682,-0.7616914,3.4874792,10.826127,50.390625,444.2736,-16.721827,-29.383022,6.7113137,7.347251,445.56772,0.16940926,2023-02-19 09:22:30.000000
10.182588,-1.4069778,3.1026285,10.737364,50.39130787037037,439.89032,-14.749494,-27.128426,7.611789,7.5627136,440.97485,0.20105737,2023-02-19 09:23:29.999996
10.033476,1.6283702,3.3948822,10.71669,50.39201388888889,440.3606,-30.187572,-32.335438,7.7919755,7.892582,442.5789,0.21562359,2023-02-19 09:24:30.000002
9.451498,2.1781175,3.2637095,10.233612,50.39269675925926,434.89066,-32.48546,-35.437164,7.942265,7.0969396,437.54092,0.21672475,2023-02-19 09:25:29.999999
9.130679,1.0074012,4.792889,10.361271,50.3933912037037,441.932,-24.091045,-41.33388,8.47055,8.11268,444.52362,0.2577513,2023-02-19 09:26:29.999995
9.84799,0.8011632,3.7772443,10.577918,50.39409722222222,450.33386,-24.035473,-30.733068,7.169557,7.2261806,452.0352,0.1864454,2023-02-19 09:27:30.000002
9.461005,2.3039105,3.6311216,10.392482,50.39478009259259,458.49008,-37.544514,-28.676214,7.511616,10.396461,460.925,0.29115972,2023-02-19 09:28:29.999998
8.704222,-0.6019665,5.482276,10.304426,50.39547453703704,458.84592,-17.229067,-42.15749,7.4808946,6.771183,461.11035,0.19209737,2023-02-19 09:29:29.999995
8.201509,3.8685362,5.426215,10.567598,50.39618055555555,433.11023,-42.582794,-51.375797,7.117791,7.82626,438.24426,0.20086202,2023-02-19 09:30:30.000001
9.390779,0.5415754,4.140535,10.277356,50.39686342592593,457.11386,-31.140877,-34.314404,7.63028,7.9324665,459.45688,0.23074743,2023-02-19 09:31:29.999997
7.0136967,5.235553,4.761203,9.963533,50.39756944444444,450.2828,-61.95757,-44.725906,7.7705255,11.223526,456.72424,0.35375607,2023-02-19 09:32:30.000004
8.936275,1.6342615,4.1532,9.988838,50.39826388888889,463.14096,-31.266945,-37.98762,6.960693,9.649493,465.8504,0.2710678,2023-02-19 09:33:30.000000
9.233627,2.7214828,2.8706162,10.045237,50.39894675925926,453.255,-54.412464,-24.111427,6.839009,7.5296125,457.16663,0.2054927,2023-02-19 09:34:29.999997
9.21577,1.1960702,3.993103,10.114636,50.399652777777774,453.01462,-34.04964,-32.076126,7.3747764,7.4739866,455.42468,0.21694595,2023-02-19 09:35:30.000003
8.735639,2.3290439,4.868455,10.268285,50.40034722222222,455.02017,-40.04638,-40.381958,8.637785,11.135118,458.5877,0.36732656,2023-02-19 09:36:30.000000
8.674457,2.4574225,4.302469,9.989813,50.40103009259259,444.7543,-45.492043,-39.876026,8.58758,8.43403,448.85275,0.29224172,2023-02-19 09:37:29.999996
8.6144085,3.375563,3.7839851,9.996049,50.40173611111111,449.6819,-47.937622,-34.173782,7.9872336,9.066846,453.52008,0.29184136,2023-02-19 09:38:30.000003
6.389444,5.26347,5.2834115,9.820568,50.40241898148148,454.9035,-57.270336,-43.287247,8.3810625,11.430225,460.53647,0.3999739,2023-02-19 09:39:29.999999
6.0245714,4.3336754,7.1134076,10.279921,50.40311342592592,461.5413,-54.785606,-48.414036,8.871653,11.751077,467.30316,0.39724064,2023-02-19 09:40:29.999995
7.1928554,4.0663657,5.539176,9.947612,50.403819444444444,452.65033,-51.043304,-47.123314,7.804065,11.551984,457.95102,0.36685187,2023-02-19 09:41:30.000002
6.6704507,3.6905828,6.7665763,10.193227,50.40450231481481,458.4356,-47.18542,-51.21647,7.4796696,11.9190445,463.69653,0.34550267,2023-02-19 09:42:29.999998
7.1655803,2.767618,6.6884475,10.185312,50.40519675925926,461.0309,-37.494144,-56.421276,7.536964,11.218767,465.9875,0.32820395,2023-02-19 09:43:29.999995
7.4120107,3.156757,4.870688,9.414171,50.405902777777776,459.14163,-39.058876,-44.27611,7.1718774,14.239982,462.92767,0.46401185,2023-02-19 09:44:30.000001
7.757386,3.7887309,3.6117449,9.358217,50.406585648148145,453.75336,-45.25539,-38.12317,7.8354177,13.123659,457.5967,0.47280467,2023-02-19 09:45:29.999998
7.3196926,2.217338,4.63805,8.944607,50.407291666666666,451.01587,-33.942898,-38.105373,7.816911,13.0940895,453.89832,0.5151561,2023-02-19 09:46:30.000004
6.1487226,4.5591145,4.1223855,8.694043,50.407986111111114,452.2465,-38.4867,-39.08697,7.9051723,14.672652,455.5641,0.61791307,2023-02-19 09:47:30.000001
7.5601425,0.35223308,4.704485,8.911342,50.40866898148148,445.39838,-15.773668,-42.037235,8.176532,13.765526,447.69766,0.5707248,2023-02-19 09:48:29.999997
4.984184,7.2477255,3.220656,9.367189,50.409375,463.6308,-57.328224,-34.954918,8.55752,14.987445,468.49207,0.58858323,2023-02-19 09:49:30.000004
3.4151945,6.872686,3.578977,8.467965,50.410069444444446,477.5985,-63.888836,-32.831863,7.706946,13.761419,483.01117,0.59557754,2023-02-19 09:50:30.000000
4.4125347,7.790458,1.9076555,9.154281,50.410752314814815,474.89584,-78.97546,-23.767166,8.665252,13.527546,482.01016,0.563252,2023-02-19 09:51:29.999996
8.619554,4.188772,-1.5216367,9.703499,50.411458333333336,461.74942,-50.998245,-6.874936,8.902895,15.548935,464.6972,0.592006,2023-02-19 09:52:30.000003
7.1603136,1.1344609,5.9336452,9.368311,50.412141203703705,452.85852,-16.978313,-43.966236,8.359411,9.533425,455.30826,0.3656394,2023-02-19 09:53:29.999999
10.349567,1.9714203,5.0350194,11.676963,50.412835648148146,469.10388,-25.504011,-36.332,9.61469,8.955052,471.2013,0.25426966,2023-02-19 09:54:29.999996
9.4447565,2.1230054,5.7852354,11.27739,50.41354166666667,460.71603,-18.461582,-33.251053,8.938261,7.7563744,462.30237,0.21950561,2023-02-19 09:55:30.000002
9.426529,3.2975388,4.1693444,10.822044,50.414224537037036,467.38434,-39.163143,-40.615696,7.6094356,7.9008327,470.87112,0.20670818,2023-02-19 09:56:29.999999
9.482716,2.28035,5.333532,11.116135,50.414918981481485,470.95038,-30.68913,-37.53223,9.063507,8.28726,473.44547,0.2447657,2023-02-19 09:57:29.999995
10.080521,-1.898279,0.5807667,10.274125,50.415625,474.07397,16.831406,-17.379837,8.179395,11.5508995,475.37387,0.36041117,2023-02-19 09:58:30.000002
10.576048,4.084233,18.189526,21.433447,50.41630787037037,604.0974,38.8373,-88.74917,14.459243,48.820442,611.9515,0.6187485,2023-02-19 09:59:29.999998
10.325407,2.297931,15.964923,19.151325,50.41701388888889,616.77954,29.562027,-78.7244,16.256287,59.783825,622.6081,1.0669851,2023-02-19 10:00:30.000004
16.340454,-3.0229695,14.866898,22.297386,50.41770833333333,571.72485,49.31614,-96.97793,16.93553,46.830406,582.00385,0.64234704,2023-02-19 10:01:30.000001
16.20383,-12.358762,6.166074,21.291397,50.418391203703706,563.9248,105.887405,-66.24899,20.206572,47.914314,577.831,0.86000407,2023-02-19 10:02:29.999997
17.366507,-4.2502394,12.477526,21.802494,50.41909722222222,557.57184,84.96348,-75.46502,17.629923,44.34582,569.0427,0.66228,2023-02-19 10:03:30.000004
16.122763,-13.429373,4.855562,21.537596,50.41979166666667,573.2447,123.22791,-45.45932,20.559877,50.79531,588.3914,0.9065686,2023-02-19 10:04:30.000000
17.27639,-5.9106903,9.460874,20.56497,50.42047453703704,562.78296,59.501717,-87.00714,17.86564,42.514706,572.5757,0.7231902,2023-02-19 10:05:29.999997
17.548944,-8.351919,3.7746887,19.79819,50.42118055555556,568.53796,86.04144,-58.23335,19.227709,55.0103,577.96826,1.0866046,2023-02-19 10:06:30.000003
13.334116,-12.601231,-4.394515,18.86535,50.42186342592593,594.5023,105.5164,-0.86008215,27.010824,46.342403,603.80835,1.4162425,2023-02-19 10:07:29.999999
7.1075544,-10.46682,-12.839162,18.02542,50.42255787037037,614.41693,98.11264,30.22763,30.842758,44.454693,622.95337,1.6992254,2023-02-19 10:08:29.999996
5.7671027,-13.235357,-11.311762,18.34094,50.42326388888889,630.60474,97.460815,30.807959,26.260433,49.671543,638.8352,1.5614114,2023-02-19 10:09:30.000002
4.6549106,-13.254618,-12.927483,19.091173,50.42394675925926,633.72833,103.2821,36.257103,29.975853,43.688442,643.12854,1.4468509,2023-02-19 10:10:29.999999
8.181818,-14.646284,-12.100654,20.685299,50.4246412037037,606.45496,94.542946,0.9051604,27.381548,42.423126,613.78455,1.0931708,2023-02-19 10:11:29.999995
4.73314,-14.279259,-15.388368,21.519798,50.42534722222222,619.6231,83.82759,20.072313,30.058859,35.83789,625.59283,0.93667626,2023-02-19 10:12:30.000002
12.936618,-15.0846615,-7.683032,21.305681,50.42603009259259,585.65283,121.025734,-20.665276,29.640594,46.317436,598.42975,1.2178435,2023-02-19 10:13:29.999998
15.68559,-15.440273,-1.1359909,22.039288,50.42672453703704,564.30347,103.60423,-45.558105,27.415403,45.538174,575.5419,1.0349659,2023-02-19 10:14:29.999995
16.825617,-15.764424,-2.3502707,23.176329,50.42743055555555,581.6808,92.04181,-41.981293,26.594063,45.7876,590.68066,0.91283906,2023-02-19 10:15:30.000001
15.516645,-16.164127,-4.772127,22.908916,50.42811342592593,578.0964,118.38235,-54.928642,29.55898,41.761684,592.65656,0.94712937,2023-02-19 10:16:29.999997
14.146141,-13.222972,6.753584,20.507833,50.42881944444444,569.4757,79.69578,-76.90941,24.939,45.724712,580.17487,1.0917956,2023-02-19 10:17:30.000004
11.679378,-18.568378,-1.1656688,21.96705,50.42951388888889,584.59985,132.8779,-51.783207,28.258875,42.029453,601.9111,0.9910967,2023-02-19 10:18:30.000000
12.811552,-19.24257,-0.1343802,23.117752,50.43019675925926,599.1411,123.39902,-52.855816,27.844328,43.44128,613.99615,0.9113792,2023-02-19 10:19:29.999997
12.358991,-19.032656,-0.26245373,22.694836,50.430902777777774,597.5882,131.98259,-47.045982,30.649698,42.776314,613.80493,1.025006,2023-02-19 10:20:30.000003
10.651764,-16.769274,0.92208856,19.887657,50.43159722222222,590.8191,108.12893,-56.725883,27.253511,49.029446,603.7196,1.3603891,2023-02-19 10:21:30.000000
12.399587,-19.913982,-5.0290446,23.991825,50.43228009259259,613.9844,93.74801,-40.17969,25.593777,43.67341,622.48016,0.7819444,2023-02-19 10:22:29.999996
10.120818,-20.806395,-11.161188,25.688698,50.43298611111111,609.2162,115.785286,-21.458977,27.294895,37.47556,620.49493,0.62416065,2023-02-19 10:23:30.000003
8.599435,-20.717405,-11.112438,25.032928,50.43366898148148,612.03815,119.94061,-6.691277,30.209885,34.973972,623.7184,0.6789247,2023-02-19 10:24:29.999999
8.940634,-19.35296,-12.678682,24.80365,50.43436342592592,617.6054,118.75971,-3.6303647,31.204363,35.654343,628.93164,0.72819465,2023-02-19 10:25:29.999995
12.387572,-18.48037,-12.893884,25.71436,50.435069444444444,606.9039,107.76335,-1.047676,28.902533,33.144367,616.3994,0.5833714,2023-02-19 10:26:30.000002
7.9789805,-18.723652,-13.81913,24.600967,50.43575231481481,613.4644,117.12028,-0.6305771,31.235317,36.52291,624.5451,0.75902814,2023-02-19 10:27:29.999998
6.5708947,-16.610643,-16.061926,24.022398,50.43644675925926,616.20074,118.11161,9.313933,34.311455,34.321968,627.48865,0.82173085,2023-02-19 10:28:29.999995
9.197835,-20.472672,-9.255861,24.277592,50.437152777777776,626.08777,112.31467,-10.109276,31.756603,36.120483,636.1799,0.78365934,2023-02-19 10:29:30.000001
10.890873,-19.937557,-8.991843,24.432981,50.437835648148145,627.55475,108.40483,-6.7429647,31.217505,36.388615,636.9126,0.7662346,2023-02-19 10:30:29.999998
10.770163,-19.488426,-12.444907,25.508251,50.438541666666666,635.4392,105.64419,12.406961,29.207994,35.66677,644.2828,0.6446962,2023-02-19 10:31:30.000004
8.689697,-20.587181,-13.308429,26.00879,50.439236111111114,645.0195,94.864235,20.342438,28.72594,32.352997,652.2872,0.55322206,2023-02-19 10:32:30.000001
7.8875637,-20.452967,-17.041697,27.766111,50.43991898148148,645.22125,89.58644,26.60172,25.990946,32.578407,651.9634,0.442255,2023-02-19 10:33:29.999997
6.8676124,-18.183794,-20.7928,28.463223,50.440625,653.23413,72.05069,42.032024,24.410488,28.925879,658.5454,0.3509505,2023-02-19 10:34:30.000004
8.596129,-19.30788,-17.95525,27.732267,50.441319444444446,648.25824,80.75688,41.311172,26.364101,31.280499,654.57697,0.4317843,2023-02-19 10:35:30.000000
13.886,-21.537565,-8.635629,27.041853,50.442002314814815,646.68665,102.747055,43.31547,27.309666,34.818943,656.2347,0.52361256,2023-02-19 10:36:29.999996
7.552032,-18.481579,-19.430931,27.859703,50.442708333333336,645.4256,90.636734,26.9596,23.559473,35.17598,652.3252,0.42994192,2023-02-19 10:37:30.000003
16.31021,-21.076838,-7.7825127,27.763708,50.443391203703705,647.40424,101.79157,42.258244,26.960358,33.71119,656.7217,0.47478354,2023-02-19 10:38:29.999999
15.856572,-22.437052,-7.889183,28.58481,50.444085648148146,642.7708,118.31088,43.18081,26.276918,33.928642,655.01215,0.43936074,2023-02-19 10:39:29.999996
17.803585,-21.573227,-6.5927677,28.73737,50.44479166666667,631.8851,101.66088,9.617703,24.529491,37.575756,640.1062,0.44942087,2023-02-19 10:40:30.000002
13.971883,-21.021603,-12.276529,28.06839,50.445474537037036,652.08563,100.20571,56.437447,29.04563,30.826014,662.15265,0.45762962,2023-02-19 10:41:29.999999
16.14543,-21.57627,-10.01183,28.747993,50.446168981481485,649.6742,107.16693,55.31657,27.980396,31.464794,660.7751,0.42895785,2023-02-19 10:42:29.999995
15.074662,-22.02842,-11.028541,28.88123,50.446875,655.7922,110.50123,63.937344,28.199438,30.014784,668.1062,0.40859708,2023-02-19 10:43:30.000002
18.567726,-21.522223,0.94276845,28.440382,50.44755787037037,630.2963,134.53996,20.734808,26.692856,46.157402,644.829,0.6133615,2023-02-19 10:44:29.999998
15.803222,-22.668032,-1.0378025,27.65246,50.44826388888889,646.7684,116.99148,36.035748,27.043518,49.557274,658.29535,0.70575505,2023-02-19 10:45:30.000004
13.363125,-17.603561,-11.402976,24.869385,50.44895833333333,667.31616,96.125084,78.13844,30.095118,48.331657,678.74524,0.94699687,2023-02-19 10:46:30.000001
8.077206,-12.553053,-20.905447,25.687704,50.449641203703706,696.8586,70.71605,99.75221,31.031542,42.442642,707.54004,0.80372256,2023-02-19 10:47:29.999997
20.383968,-14.063902,3.9499815,25.077915,50.45034722222222,663.39795,105.89909,44.306076,28.763092,70.02338,673.4165,1.2895753,2023-02-19 10:48:30.000004
16.533134,-18.373566,-4.337426,25.094736,50.45104166666667,660.31476,101.560814,63.23169,28.613676,60.35018,671.06616,1.1041751,2023-02-19 10:49:30.000000
20.182835,-15.848072,2.7891922,25.812551,50.45172453703704,648.8503,100.67156,17.968336,28.301302,68.75318,656.86035,1.1759485,2023-02-19 10:50:29.999997
