Br,Bt,Bn,B,ddoy,Vr,Vt,Vn,Np,Tp,Vsw,Beta_p,date
-19.786518,-0.83722544,-0.64487684,19.81472,68.03645833333333,439.6445,-14.198748,-16.71078,21.664127,7.6226554,440.19122,0.16936459,2022-03-09 00:52:30.000003
-19.551622,-1.0191516,-0.5605163,19.58619,68.0371412037037,440.45074,-12.423878,-17.181124,22.18078,7.8717346,440.9611,0.18327293,2022-03-09 00:53:29.999999
-19.482317,-0.5354653,-0.018292956,19.489683,68.03783564814815,439.80896,-14.437462,-15.623085,21.702013,7.752731,440.3261,0.17835946,2022-03-09 00:54:29.999996
-19.886559,-0.5924452,-0.5598997,19.903257,68.03854166666666,440.9055,-14.737236,-17.490864,20.877523,8.015642,441.4991,0.17010614,2022-03-09 00:55:30.000002
-19.599037,-0.17631052,0.2557181,19.6015,68.03922453703704,441.48843,-12.705866,-14.118613,22.599945,8.041221,441.89697,0.1904591,2022-03-09 00:56:29.999999
-19.646559,-1.201844,-1.0968513,19.713823,68.03991898148148,440.34045,-17.26107,-20.72751,21.527618,8.003867,441.16592,0.17852747,2022-03-09 00:57:29.999995
-19.832922,-1.1726522,-0.5611524,19.875483,68.040625,437.68225,-18.098055,-18.427757,20.866188,7.206867,438.4452,0.15328695,2022-03-09 00:58:30.000002
-19.646847,-0.64172965,0.10691899,19.657616,68.04130787037037,437.7052,-16.809965,-17.314617,21.174944,7.416308,438.3706,0.1636437,2022-03-09 00:59:29.999998
-19.827538,-1.452221,0.021744037,19.880661,68.04201388888889,440.67728,-15.619885,-14.580427,20.419191,7.4592257,441.19516,0.15517493,2022-03-09 01:00:30.000004
-19.773666,-1.8630768,-0.120117806,19.861607,68.04270833333334,440.2982,-16.11481,-14.756831,20.51286,7.3559093,440.8402,0.15402272,2022-03-09 01:01:30.000001
-19.55609,-2.2939622,-0.73573846,19.703915,68.0433912037037,441.0172,-18.43013,-16.7956,20.892044,7.8220425,441.72186,0.16949113,2022-03-09 01:02:29.999997
-19.736279,-0.5829676,1.2425284,19.783943,68.04409722222222,443.66885,-12.885164,-11.940357,20.87605,7.6023135,444.01694,0.16327484,2022-03-09 01:03:30.000004
-19.480503,0.75687134,2.3982513,19.64216,68.04479166666667,443.866,-11.394105,-10.502265,21.960392,8.065601,444.13666,0.18486269,2022-03-09 01:04:30.000000
-19.925432,-0.28153268,1.4847724,19.982658,68.04547453703704,444.35046,-11.921563,-8.786798,21.544138,8.018409,444.59726,0.17420544,2022-03-09 01:05:29.999997
-19.422415,-1.6439233,-0.547452,19.499548,68.04618055555555,439.76645,-17.575731,-19.310877,22.638617,7.9539356,440.54156,0.19069259,2022-03-09 01:06:30.000003
-19.718246,-1.234746,-0.9772936,19.781025,68.046875,439.5507,-15.115467,-16.055256,21.534246,7.8340125,440.10556,0.17360702,2022-03-09 01:07:30.000000
-19.91939,-1.020642,-0.33103007,19.948267,68.04755787037037,441.54355,-15.16397,-14.61585,21.641653,7.824509,442.0457,0.1713516,2022-03-09 01:08:29.999996
-19.463383,-0.3411722,1.0756558,19.496069,68.04826388888888,439.65616,-10.8209305,-9.817238,22.281618,7.858979,439.8993,0.18551102,2022-03-09 01:09:30.000002
-19.6048,-1.3656738,-0.15131645,19.65289,68.04894675925927,440.07904,-16.990376,-15.248816,21.881464,7.7687716,440.671,0.17722577,2022-03-09 01:10:29.999999
-19.916618,-1.1112044,-0.74300426,19.961426,68.0496412037037,438.57166,-16.01567,-16.751007,21.81067,7.8242526,439.18396,0.17245655,2022-03-09 01:11:29.999995
-19.523153,-0.065616116,2.3389869,19.662876,68.05034722222223,439.88724,-12.517395,-7.3775396,22.728426,7.685529,440.12747,0.18192817,2022-03-09 01:12:30.000002
-19.78955,-0.024706151,0.4010904,19.79363,68.0510300925926,439.21738,-12.13526,-14.240742,21.729921,8.099132,439.61578,0.18088254,2022-03-09 01:13:29.999998
-19.60429,1.115741,2.2890751,19.76899,68.05172453703703,438.92743,-8.144081,-6.729106,22.575645,7.404332,439.05527,0.17222972,2022-03-09 01:14:29.999995
-19.75235,0.004099786,1.7622007,19.830803,68.05243055555556,439.62195,-10.703483,-7.930235,22.179502,7.771332,439.82373,0.176489,2022-03-09 01:15:30.000001
-19.657536,0.32926053,2.1857178,19.781418,68.05311342592593,440.982,-9.786102,-5.053282,22.875713,7.8655195,441.1215,0.18515617,2022-03-09 01:16:29.999997
-19.3689,0.23189256,2.332421,19.510208,68.05381944444444,441.36002,-12.618127,-5.4095974,22.91761,8.224622,441.57388,0.19939417,2022-03-09 01:17:30.000004
-19.409845,-0.51545346,0.886224,19.436903,68.05451388888889,439.48737,-13.814327,-10.340327,23.073715,8.343042,439.8268,0.20518179,2022-03-09 01:18:30.000000
-19.249134,-0.035626158,2.583873,19.421814,68.05519675925926,442.47934,-13.42219,-6.85019,24.295313,7.800802,442.73602,0.20231734,2022-03-09 01:19:29.999997
-19.174383,-0.22222915,3.9059355,19.569433,68.05590277777777,442.85492,-14.143765,-2.9715588,24.2925,7.58511,443.09082,0.19374412,2022-03-09 01:20:30.000003
-19.204151,-0.42111287,0.6519181,19.219826,68.05659722222222,442.39822,-15.012094,-12.766409,24.561382,8.246914,442.8402,0.22079858,2022-03-09 01:21:30.000000
-19.399466,-0.19106108,0.54977745,19.408194,68.05728009259259,441.33862,-14.249688,-11.762781,24.410843,7.977093,441.7255,0.20816523,2022-03-09 01:22:29.999996
-19.2467,0.54502887,0.74367535,19.268772,68.0579861111111,442.75662,-13.360579,-10.209233,25.714964,7.7629666,443.07584,0.21649931,2022-03-09 01:23:30.000003
-19.213732,0.26248756,1.0206668,19.242613,68.05866898148147,442.25696,-13.877088,-7.6173267,26.054127,7.771236,442.54062,0.22018586,2022-03-09 01:24:29.999999
-19.067213,0.2607527,1.0395776,19.097313,68.05936342592592,442.36035,-12.751829,-9.954711,25.082596,7.835869,442.65662,0.21700318,2022-03-09 01:25:29.999995
-19.496162,-0.48211288,1.1122073,19.533812,68.06006944444445,440.63943,-15.992153,-9.68504,24.415413,7.7377253,441.03616,0.1993675,2022-03-09 01:26:30.000002
-19.203749,-0.34655255,1.6396923,19.27674,68.06075231481482,441.46124,-15.887157,-8.523378,24.832294,7.572154,441.8293,0.20376055,2022-03-09 01:27:29.999998
-19.208485,-0.22253816,2.0459542,19.31842,68.06144675925925,439.6295,-16.994925,-6.8948145,24.652916,7.3466587,440.0129,0.19541858,2022-03-09 01:28:29.999995
-19.126392,1.0387896,1.505966,19.21369,68.06215277777778,441.55743,-13.740953,-9.018488,25.282892,7.76201,441.8633,0.21405748,2022-03-09 01:29:30.000001
-19.12162,0.9212361,1.2725165,19.186045,68.06283564814815,441.0152,-13.040868,-9.113184,25.687124,7.6090984,441.30215,0.21381034,2022-03-09 01:30:29.999998
-19.064333,0.48329818,1.519445,19.130894,68.06354166666667,442.10364,-15.025096,-9.631184,25.511656,7.8192134,442.4638,0.21947354,2022-03-09 01:31:30.000004
-18.98244,1.2814624,1.4191118,19.078499,68.06423611111111,441.99597,-12.712089,-11.019772,25.336693,7.808171,442.31693,0.21885765,2022-03-09 01:32:30.000001
-19.031082,1.1185137,1.2489002,19.104788,68.06491898148148,442.0144,-11.488167,-10.893594,25.058525,7.789484,442.29828,0.21534298,2022-03-09 01:33:29.999997
-18.78276,-0.29838324,2.9118562,19.009472,68.065625,442.5385,-18.394035,-5.1043205,25.09847,7.605598,442.95218,0.21271172,2022-03-09 01:34:30.000004
-19.047014,1.2247212,2.1089768,19.202513,68.06631944444445,440.85626,-12.518744,-12.510452,25.558357,7.870833,441.213,0.21967897,2022-03-09 01:35:30.000000
-18.737036,0.7941802,1.9353651,18.853458,68.06700231481481,441.84296,-12.107187,-10.342259,25.080217,7.7815423,442.1304,0.22108836,2022-03-09 01:36:29.999996
-18.797905,0.62375,1.7774332,18.89205,68.06770833333333,440.1964,-14.271773,-10.831514,24.351711,7.6543818,440.56088,0.21029668,2022-03-09 01:37:30.000003
-18.799284,0.78739744,1.634583,18.886635,68.0683912037037,441.71597,-16.04701,-12.288174,24.72726,7.886949,442.1786,0.2201541,2022-03-09 01:38:29.999999
-19.061575,1.2230598,2.047775,19.21023,68.06908564814815,440.6125,-14.972937,-11.545205,23.358727,7.712235,441.01797,0.19656909,2022-03-09 01:39:29.999996
-18.832197,1.7212257,2.228124,19.041502,68.06979166666666,440.4864,-14.392865,-11.388295,24.047832,7.5687547,440.86868,0.20213847,2022-03-09 01:40:30.000002
-19.068058,1.4719678,1.9031401,19.219248,68.07047453703704,440.43085,-14.12926,-10.898221,23.941011,7.7988086,440.79227,0.20353961,2022-03-09 01:41:29.999999
-19.080717,2.243571,1.692104,19.28654,68.07116898148148,440.87497,-8.789044,-11.694075,23.811779,7.7214966,441.11774,0.19903784,2022-03-09 01:42:29.999995
-18.958141,2.1353781,1.7372637,19.15696,68.071875,441.39008,-9.436351,-10.686678,23.526636,7.926834,441.62033,0.20462438,2022-03-09 01:43:30.000002
-18.765022,3.2821486,1.9378859,19.14821,68.07255787037037,442.5817,-7.557943,-10.645542,24.241531,7.688973,442.7743,0.20470239,2022-03-09 01:44:29.999998
-18.977468,0.34579748,2.120781,19.098732,68.07326388888889,443.05353,-17.1904,-10.57652,24.299795,7.884794,443.51328,0.21151194,2022-03-09 01:45:30.000004
-18.18649,4.096108,3.539377,18.97508,68.07395833333334,444.53534,-3.0124295,-6.385982,25.837574,7.575711,444.59195,0.21890661,2022-03-09 01:46:30.000001
-18.613281,2.3670397,3.257354,19.043829,68.0746412037037,446.53607,-6.049779,-6.4515953,25.308357,8.138937,446.6237,0.22870417,2022-03-09 01:47:29.999997
-18.70606,1.2169104,2.9988866,18.983963,68.07534722222222,444.6623,-11.997422,-7.4134583,25.60515,8.009565,444.88596,0.22914663,2022-03-09 01:48:30.000004
-18.704176,1.4414752,3.0244913,19.001884,68.07604166666667,446.07825,-8.633528,-6.6808996,25.08416,7.985816,446.2118,0.22339651,2022-03-09 01:49:30.000000
-18.431103,2.1500075,3.8338559,18.947994,68.07672453703704,446.7796,-8.871484,-4.7761617,26.171856,8.293863,446.89346,0.24345341,2022-03-09 01:50:29.999997
-18.502869,1.9748412,3.9557447,19.023775,68.07743055555555,446.85007,-11.811043,-4.6559033,25.631453,8.259308,447.0304,0.2355453,2022-03-09 01:51:30.000003
-18.488487,1.7141954,3.6272116,18.918756,68.078125,445.64117,-14.857075,-5.6842527,25.513327,8.039417,445.92505,0.23075837,2022-03-09 01:52:30.000000
-18.744627,1.2968985,3.5289574,19.117964,68.07880787037037,445.46362,-13.425786,-6.234721,24.244383,8.057876,445.70956,0.21522827,2022-03-09 01:53:29.999996
-18.889107,1.5114474,3.1252658,19.205471,68.07951388888888,444.42365,-14.092615,-6.771671,23.806444,7.9866133,444.69873,0.20756695,2022-03-09 01:54:30.000002
-18.508448,2.3524582,4.174699,19.118702,68.08019675925927,447.69733,-11.482739,-5.4182606,24.515326,8.128776,447.87738,0.21953157,2022-03-09 01:55:29.999999
-18.53437,1.7045535,3.6276343,18.962809,68.0808912037037,445.48868,-14.253379,-6.1246305,23.919495,7.932543,445.75922,0.21247607,2022-03-09 01:56:29.999995
-18.922598,1.398028,3.7419863,19.33964,68.08159722222223,443.59595,-16.022934,-5.1394916,23.51024,7.834465,443.91507,0.19829905,2022-03-09 01:57:30.000002
-18.972832,0.5385047,3.4502273,19.291512,68.0822800925926,443.824,-17.82763,-6.4338694,23.086227,7.880344,444.22858,0.19684146,2022-03-09 01:58:29.999998
-19.005327,0.6284849,3.5882773,19.351309,68.08297453703703,442.69708,-18.71227,-6.045944,22.229633,7.8873944,443.1337,0.18853681,2022-03-09 01:59:29.999995
-19.109818,0.8718452,3.6908045,19.482487,68.08368055555556,441.90567,-19.864332,-5.423117,22.228582,7.908009,442.38522,0.18648377,2022-03-09 02:00:30.000001
-18.909775,1.235068,3.838555,19.334929,68.08436342592593,444.1113,-18.644943,-4.1778955,22.139452,7.914703,444.52216,0.18874143,2022-03-09 02:01:29.999997
-18.972763,0.6547639,4.3496256,19.475977,68.08506944444444,441.6715,-18.765099,-5.971923,21.906328,7.8161345,442.11063,0.18176658,2022-03-09 02:02:30.000004
-18.713005,0.020115854,4.9846935,19.36554,68.08576388888889,441.38773,-20.610737,-5.9008684,22.814936,7.7961745,441.90805,0.19098206,2022-03-09 02:03:30.000000
-18.867977,0.7280427,4.107495,19.323616,68.08644675925926,439.76746,-18.46759,-8.04743,22.109652,7.696575,440.22873,0.18350741,2022-03-09 02:04:29.999997
-19.000614,0.56412464,3.7864087,19.382427,68.08715277777777,440.1038,-19.927914,-9.066342,21.571339,7.8723564,440.64844,0.18201889,2022-03-09 02:05:30.000003
-19.06703,1.7455939,3.271607,19.424267,68.08784722222222,442.6455,-16.886135,-8.8654375,21.326685,8.455349,443.05618,0.19244936,2022-03-09 02:06:30.000000
-19.163376,1.0993952,3.2794106,19.473013,68.08853009259259,441.36694,-20.057693,-9.345215,21.678831,8.264661,441.92133,0.19025916,2022-03-09 02:07:29.999996
-18.799965,0.30268303,3.5778227,19.139778,68.0892361111111,438.81815,-20.686165,-9.001066,22.585947,7.813768,439.3977,0.1939885,2022-03-09 02:08:30.000003
-19.011742,0.63428676,3.4207354,19.327442,68.08991898148147,440.14838,-20.634111,-9.490029,22.188553,7.667384,440.7343,0.18339115,2022-03-09 02:09:29.999999
-19.021847,0.8061775,3.5224175,19.362024,68.09061342592592,440.37683,-20.622189,-8.306167,22.442192,7.529385,440.93768,0.18149899,2022-03-09 02:10:29.999995
-18.810667,1.5662078,3.4190643,19.182915,68.09131944444445,440.26697,-17.927057,-9.182549,22.065086,7.615051,440.72748,0.18386544,2022-03-09 02:11:30.000002
-18.749216,1.5939776,3.244468,19.094515,68.09200231481482,440.53302,-18.85103,-9.21448,22.240234,7.844834,441.0325,0.19268894,2022-03-09 02:12:29.999998
-18.989647,1.6412779,3.3124332,19.346128,68.09269675925925,440.7743,-18.499228,-8.354433,22.757221,7.894384,441.24173,0.19328594,2022-03-09 02:13:29.999995
-18.838266,2.1380053,3.1022525,19.211332,68.09340277777778,440.5694,-17.394405,-10.453788,22.190228,7.9252353,441.0366,0.19187127,2022-03-09 02:14:30.000001
-18.89606,2.2882295,3.0260186,19.27314,68.09408564814815,440.08194,-17.066946,-10.68343,22.25629,7.925891,440.5426,0.19122596,2022-03-09 02:15:29.999998
-18.778404,2.4863155,2.690586,19.13242,68.09479166666667,441.96268,-16.42721,-11.975289,22.392862,7.9134026,442.43,0.19493242,2022-03-09 02:16:30.000004
-18.647554,1.8350136,4.011893,19.162302,68.09548611111111,441.76138,-16.627167,-9.699272,22.459944,7.972201,442.18066,0.19635522,2022-03-09 02:17:30.000001
-18.558144,2.0818694,4.099724,19.119272,68.09616898148148,442.69205,-15.962432,-10.039688,22.436842,8.032739,443.09378,0.1985334,2022-03-09 02:18:29.999997
-18.44516,2.3872848,3.9816015,19.020416,68.096875,444.4113,-15.815693,-10.879872,22.431408,8.035361,444.8258,0.20061937,2022-03-09 02:19:30.000004
-18.582754,2.1174507,4.1632338,19.160765,68.09756944444445,444.2109,-15.145838,-11.092885,22.393478,8.074435,444.6075,0.19831657,2022-03-09 02:20:30.000000
-18.517918,1.9913428,4.324446,19.120134,68.09825231481481,440.57867,-15.670273,-10.386861,22.041372,7.7952924,440.9796,0.18925186,2022-03-09 02:21:29.999996
-18.627314,2.1978567,4.118362,19.20334,68.09895833333333,441.85226,-15.23059,-10.273438,22.173164,7.839944,442.2341,0.18981828,2022-03-09 02:22:30.000003
-18.546206,2.2012217,3.8827887,19.075722,68.0996412037037,441.50232,-14.411687,-12.22737,21.917892,7.8052545,441.90668,0.18931058,2022-03-09 02:23:29.999999
-18.74382,2.1829293,3.570149,19.20526,68.10033564814815,442.43216,-14.562195,-12.87615,22.168404,7.9397926,442.85922,0.19215606,2022-03-09 02:24:29.999996
-18.656776,2.5448883,3.5364046,19.158756,68.10104166666666,440.8713,-14.438281,-13.308568,22.21492,7.876279,441.30847,0.19194736,2022-03-09 02:25:30.000002
-18.497671,3.1596274,3.5579293,19.099894,68.10172453703704,441.41382,-11.925294,-13.280464,22.267712,7.814778,441.77457,0.19207962,2022-03-09 02:26:29.999999
-18.159801,1.7792536,3.864508,18.651503,68.10241898148148,442.1792,-17.803312,-12.572137,24.468134,7.14344,442.7161,0.20231661,2022-03-09 02:27:29.999995
-18.459648,1.8763748,3.79897,18.939682,68.103125,442.44537,-16.413685,-13.398957,24.752571,7.1962037,442.9528,0.19995366,2022-03-09 02:28:30.000002
-18.6349,2.9690146,3.3075607,19.157623,68.10380787037037,438.9524,-12.230466,-14.081635,22.572805,7.337166,439.34848,0.18171112,2022-03-09 02:29:29.999998
-18.610826,3.906432,3.2947345,19.299698,68.10451388888889,438.75388,-9.426359,-14.080923,22.553606,7.678795,439.0811,0.1872229,2022-03-09 02:30:30.000004
-18.267708,2.43617,3.9799485,18.854284,68.10520833333334,443.2037,-14.735881,-12.574143,23.832748,7.3499293,443.62708,0.19842125,2022-03-09 02:31:30.000001
-18.43575,3.2175045,3.3409293,19.010286,68.1058912037037,442.86514,-11.190491,-15.157919,23.812626,7.3861895,443.26575,0.19597529,2022-03-09 02:32:29.999997
-18.06297,3.568531,3.8052404,18.801199,68.10659722222222,442.46378,-9.932341,-14.602358,25.484413,6.989087,442.81644,0.20289665,2022-03-09 02:33:30.000004
-17.914745,3.5685084,3.68267,18.634228,68.10729166666667,442.77872,-12.630187,-15.346882,25.526678,7.1042657,443.2249,0.21030116,2022-03-09 02:34:30.000000
-18.10856,2.800347,4.150249,18.787935,68.10797453703704,442.38446,-12.528869,-14.346522,24.221151,7.01465,442.7943,0.19381776,2022-03-09 02:35:29.999997
-18.19386,2.8819048,4.3020225,18.916376,68.10868055555555,441.5417,-12.193785,-13.516838,23.745619,6.9811263,441.9168,0.18654516,2022-03-09 02:36:30.000003
-18.389647,2.8544593,4.571906,19.163229,68.109375,441.3154,-12.157426,-14.935562,23.31722,7.152668,441.7355,0.1828767,2022-03-09 02:37:30.000000
-18.082153,3.0591369,4.5092177,18.885328,68.11005787037037,442.3074,-10.497921,-15.556304,24.55947,7.3396015,442.70538,0.20351358,2022-03-09 02:38:29.999996
-18.307877,2.8085916,4.3125286,19.017477,68.11076388888888,440.89188,-9.739144,-15.068313,24.282572,7.21702,441.2569,0.19511819,2022-03-09 02:39:30.000002
-18.536154,3.505629,4.009812,19.286186,68.11144675925927,440.4023,-5.817321,-15.940758,26.512493,7.3776174,440.72922,0.21175075,2022-03-09 02:40:29.999999
-18.478716,4.1752176,4.213632,19.407475,68.1121412037037,438.5122,-10.438696,-14.590557,24.548077,7.5295286,438.87912,0.19760509,2022-03-09 02:41:29.999995
-17.862085,2.7276666,4.872113,18.71448,68.11284722222223,441.3942,-12.204618,-13.329885,24.083202,7.2750506,441.76562,0.20143998,2022-03-09 02:42:30.000002
-18.326147,4.6482267,3.4019246,19.21007,68.1135300925926,439.40616,-6.789234,-17.437815,23.87268,7.477555,439.80444,0.19478424,2022-03-09 02:43:29.999998
-18.106112,4.1742463,4.2547193,19.061958,68.11422453703703,439.30203,-8.552286,-14.706324,24.320715,7.502491,439.63153,0.20220771,2022-03-09 02:44:29.999995
-18.206488,3.0172467,4.413263,18.975164,68.11493055555556,440.05466,-12.614503,-14.413919,25.087862,7.425964,440.4717,0.20835136,2022-03-09 02:45:30.000001
-17.720844,3.7877812,4.939894,18.78239,68.11561342592593,441.72656,-11.0502615,-15.175515,26.77066,7.0713177,442.12695,0.21607703,2022-03-09 02:46:29.999997
-17.819004,4.3933835,4.214963,18.830418,68.11631944444444,439.9555,-4.5930214,-17.584654,25.668861,7.2213244,440.3312,0.21050118,2022-03-09 02:47:30.000004
-17.819208,3.3703892,4.884283,18.781372,68.11701388888889,441.87274,-6.1656957,-16.463957,29.002798,6.884741,442.22266,0.2279417,2022-03-09 02:48:30.000000
-17.604292,4.168481,4.6487164,18.678808,68.11769675925926,440.68964,-8.515249,-17.627254,28.865677,6.8250113,441.12506,0.22737238,2022-03-09 02:49:29.999997
-17.744406,4.594101,3.955123,18.751339,68.11840277777777,441.25934,-9.054169,-18.736046,31.721148,6.9780974,441.75226,0.25349668,2022-03-09 02:50:30.000003
-17.850086,4.4098854,4.0848136,18.83503,68.11909722222222,440.85672,-7.4120398,-18.132273,30.67131,6.858603,441.2923,0.2387736,2022-03-09 02:51:30.000000
-17.806223,4.629408,4.2692533,18.88702,68.11978009259259,441.30075,-9.909175,-16.797365,31.772287,6.799375,441.73242,0.24386053,2022-03-09 02:52:29.999996
-17.839685,4.4680486,4.595833,18.956253,68.1204861111111,441.49487,-9.997881,-15.51378,31.340107,6.6829476,441.88095,0.23470078,2022-03-09 02:53:30.000003
-17.897192,4.3543606,3.9933052,18.847185,68.12116898148147,441.43134,-6.8896866,-19.262365,33.401302,5.990513,441.90515,0.22682206,2022-03-09 02:54:29.999999
-17.689404,4.2385297,3.8519666,18.593487,68.12186342592592,441.24994,-8.207707,-17.411612,34.80327,5.605756,441.66962,0.22723933,2022-03-09 02:55:29.999995
-18.065027,4.095628,3.4161472,18.835855,68.12256944444445,441.24097,-8.093509,-19.582516,33.288525,5.896553,441.7495,0.22277837,2022-03-09 02:56:30.000002
-17.497337,3.925012,4.5755,18.506695,68.12325231481482,440.70297,-7.3238206,-19.512442,34.886322,5.6253867,441.1955,0.23072825,2022-03-09 02:57:29.999998
-16.814613,3.839143,4.307354,17.777052,68.12394675925925,440.3478,-7.199012,-19.75448,38.72326,5.0267677,440.84964,0.24802312,2022-03-09 02:58:29.999995
-17.417763,4.4507265,3.8450835,18.384016,68.12465277777778,438.79086,-4.9261417,-20.431648,36.788177,5.102067,439.29446,0.22362716,2022-03-09 02:59:30.000001
-17.225258,2.5908895,5.1298823,18.158688,68.12533564814815,439.93018,-7.8811383,-17.184685,39.720993,4.950231,440.3363,0.24011958,2022-03-09 03:00:29.999998
-17.285862,2.9808912,5.684246,18.439018,68.12604166666667,439.32617,-6.570781,-17.09684,39.320312,4.9887342,439.70792,0.23231791,2022-03-09 03:01:30.000004
-17.133657,3.2157235,6.6340847,18.652458,68.12673611111111,438.22095,-8.991455,-18.884224,45.085888,5.1644564,438.7207,0.26949087,2022-03-09 03:02:30.000001
-17.003544,1.3099638,7.342024,18.567225,68.12741898148148,438.77365,-3.641754,-19.124273,49.854282,5.002812,439.20566,0.29132223,2022-03-09 03:03:29.999997
-15.483321,-0.39669815,10.314952,18.608837,68.128125,433.38153,2.7115052,-29.274158,51.140965,4.7464404,434.37967,0.28226003,2022-03-09 03:04:30.000004
-15.42808,0.23614329,9.504968,18.122522,68.12881944444445,434.22708,-0.34727702,-23.840132,48.865925,4.898024,434.88123,0.29345444,2022-03-09 03:05:30.000000
-15.2996,-0.2114164,9.323153,17.91769,68.12950231481481,435.664,-1.2084149,-23.57134,49.126297,4.907883,436.30316,0.3024093,2022-03-09 03:06:29.999996
-16.319689,0.59068,8.95226,18.623215,68.13020833333333,436.39954,-1.5747399,-23.650833,46.996872,5.0210977,437.04282,0.27397394,2022-03-09 03:07:30.000003
-15.308635,-0.05455645,9.697667,18.121866,68.1308912037037,438.8328,-2.5120952,-22.49026,50.69459,5.0477786,439.41602,0.31376687,2022-03-09 03:08:29.999999
-16.306904,1.0121542,8.659275,18.49115,68.13158564814815,434.42593,0.37650537,-23.995815,49.74256,4.978317,435.0884,0.29163104,2022-03-09 03:09:29.999996
-16.054455,0.287041,8.813981,18.317045,68.13229166666666,435.2612,0.4745395,-23.95033,50.49077,4.9239726,435.91995,0.29837865,2022-03-09 03:10:30.000002
-15.940675,0.023560867,9.262237,18.436234,68.13297453703704,433.73813,0.31471628,-23.530615,52.10249,4.9207683,434.37607,0.30373713,2022-03-09 03:11:29.999999
-15.576603,-0.24327868,9.307547,18.14718,68.13366898148148,434.41064,0.96815455,-24.560696,52.87525,4.912399,435.10556,0.3175987,2022-03-09 03:12:29.999995
-15.255318,-0.06116261,9.788933,18.125994,68.134375,433.0873,2.5039039,-25.396564,52.296925,4.8234715,433.83893,0.30915987,2022-03-09 03:13:30.000002
-15.816536,0.75895923,8.930895,18.179651,68.13505787037037,431.63464,3.1247215,-26.110502,53.704,4.816863,432.435,0.31517425,2022-03-09 03:14:29.999998
-15.852371,0.22726916,9.506871,18.485939,68.13576388888889,432.3418,2.9383583,-25.725496,52.03872,4.820679,433.11664,0.2955989,2022-03-09 03:15:30.000004
-15.97462,0.03327382,9.2463255,18.45763,68.13645833333334,431.89713,1.3719462,-25.972963,51.758568,4.8689156,432.68024,0.29786092,2022-03-09 03:16:30.000001
-15.660709,0.26007268,10.020516,18.593983,68.1371412037037,431.65796,0.07240636,-25.415783,52.6726,4.895101,432.40588,0.3002981,2022-03-09 03:17:29.999997
-15.603211,1.1749396,9.889218,18.510466,68.13784722222222,430.5853,4.8572087,-25.936768,52.813297,4.7594,431.39313,0.29540086,2022-03-09 03:18:30.000004
-15.531322,0.033961743,10.205426,18.584236,68.13854166666667,430.91254,2.9669383,-26.14758,52.826595,4.8180995,431.71533,0.2967494,2022-03-09 03:19:30.000000
-14.983679,-0.6130106,10.952609,18.570032,68.13922453703704,430.69138,2.8049538,-24.659025,53.94018,4.8658285,431.40588,0.3064749,2022-03-09 03:20:29.999997
-15.001515,-0.03121306,10.842574,18.509668,68.13993055555555,429.92374,3.998217,-26.087082,55.580437,4.81779,430.73306,0.31471935,2022-03-09 03:21:30.000003
-15.138259,-0.22411986,10.724837,18.553686,68.140625,429.65585,3.7782123,-26.133575,55.693394,4.7703586,430.46652,0.31077442,2022-03-09 03:22:30.000000
-14.686471,-0.46286067,11.348063,18.5657,68.14130787037037,428.20987,4.8878956,-27.489422,55.90877,4.687843,429.11923,0.30618313,2022-03-09 03:23:29.999996
-14.739346,0.13269673,10.2791,17.970137,68.14201388888888,427.15436,3.343647,-25.602926,57.754906,4.823461,427.93405,0.34737283,2022-03-09 03:24:30.000002
-15.162799,-0.039907012,10.543277,18.468155,68.14269675925927,427.85,4.141566,-25.949215,55.72457,4.8644295,428.6563,0.32002398,2022-03-09 03:25:29.999999
-14.912772,-0.2618967,10.143531,18.037477,68.1433912037037,426.9192,3.322172,-26.40406,58.586205,4.8468847,427.74796,0.35144502,2022-03-09 03:26:29.999995
-15.582629,-0.15740277,10.01628,18.52482,68.14409722222223,427.8171,2.3361073,-25.72414,55.88542,4.907317,428.59622,0.32179967,2022-03-09 03:27:30.000002
-15.305733,0.08202862,9.640387,18.088926,68.1447800925926,427.35233,1.681306,-25.716808,58.257164,4.850855,428.12872,0.3477707,2022-03-09 03:28:29.999998
-15.130554,-0.29827967,9.528371,17.883303,68.14547453703703,427.50165,1.5086886,-27.516663,57.948257,4.783941,428.3891,0.34904522,2022-03-09 03:29:29.999995
-15.28231,-0.5348896,9.614421,18.063005,68.14618055555556,427.58707,2.2664459,-26.717941,58.005527,4.766526,428.427,0.34122613,2022-03-09 03:30:30.000001
-15.686694,1.3765787,7.8968067,17.616098,68.14686342592593,427.66226,2.5829175,-25.17923,62.025394,4.9394383,428.4111,0.39753795,2022-03-09 03:31:29.999997
-15.21011,0.5240797,8.790746,17.575531,68.14756944444444,425.3491,4.596959,-25.221643,62.70867,4.898981,426.1217,0.40046763,2022-03-09 03:32:30.000004
-14.40752,0.3214941,9.862099,17.46256,68.14826388888889,424.59137,3.3685052,-24.423283,60.949863,4.947631,425.3066,0.39820355,2022-03-09 03:33:30.000000
-13.848896,-1.3555462,10.887693,17.66837,68.14894675925926,422.49478,4.176384,-26.096682,60.541973,4.8247786,423.32074,0.3767836,2022-03-09 03:34:29.999997
-14.553967,2.3873365,9.8139925,17.715298,68.14965277777777,423.0634,2.4857132,-25.439241,63.225986,4.889815,423.83658,0.3966816,2022-03-09 03:35:30.000003
