Br,Bt,Bn,B,ddoy,Np,Vth,Vr,Vt,Vn,QF,Vsw,Beta_p,date
-8.025328,1.4251854,-20.838938,22.37629,230.56840277777778,,,,,,1.0,,,2022-08-18 13:38:30
-8.013025,-24.70019,4.424551,26.341688,230.5690972222222,,,,,,1.0,,,2022-08-18 13:39:30
-11.524842,-23.051744,-1.6856134,25.827238,230.56979166666667,,,,,,1.0,,,2022-08-18 13:40:30
-6.030278,-30.099146,11.209772,32.679993,230.5704861111111,18.645931,70.31137,696.3802,-190.98114,67.352585,0.2816095740826001,726.8185,0.18141738,2022-08-18 13:41:30
-7.461095,-33.169445,12.903164,36.364426,230.57118055555554,19.135923,69.553215,717.46075,-193.57666,125.26409,0.8641527342319814,755.21906,0.14714245,2022-08-18 13:42:30
-7.9857163,-27.73377,19.612185,34.89372,230.571875,16.991718,67.08461,708.6387,-161.44391,170.77765,1.0,749.3278,0.13200678,2022-08-18 13:43:30
-12.450429,-17.360168,22.09412,30.73335,230.57256944444444,15.35256,66.92662,699.6961,-129.99638,211.25804,0.15567564076693463,742.3965,0.15302639,2022-08-18 13:44:30
-8.140485,-13.617002,21.532047,26.745453,230.5732638888889,18.918488,94.21163,682.80225,-104.530846,173.4669,0.0,712.5995,0.49340454,2022-08-18 13:45:30
-21.574446,-6.3721304,12.818616,25.891651,230.57395833333334,12.897035,60.925186,625.20654,-71.2372,61.10259,0.4471997531818174,632.7444,0.15009691,2022-08-18 13:46:30
-13.14225,-6.8551397,-0.4074851,14.828274,230.57465277777777,,,,,,1.0,,,2022-08-18 13:47:30
-5.6108146,27.48282,-14.18538,31.432653,230.57534722222223,,,,,,1.0,,,2022-08-18 13:48:30
-8.437636,15.69083,-17.519867,24.98683,230.57604166666667,,,,,,1.0,,,2022-08-18 13:49:30
-13.583164,6.290246,-14.386485,20.761515,230.5767361111111,,,,,,1.0,,,2022-08-18 13:50:30
-21.416632,13.637581,-11.669389,27.943342,230.57743055555557,,,,,,1.0,,,2022-08-18 13:51:30
2.9341826,17.11236,7.6835427,18.986288,230.578125,,,,,,1.0,,,2022-08-18 13:52:30
13.097916,16.580696,16.875795,27.041956,230.57881944444443,10.356528,49.74354,723.0988,54.535755,143.47824,1.0,740.6687,0.07365785,2022-08-18 13:53:30
-13.050181,33.104984,-12.743147,37.797287,230.5795138888889,10.162728,49.19487,732.1348,61.227688,148.25034,0.613293809391987,750.5642,0.03618565,2022-08-18 13:54:30
-18.050404,32.96108,-16.527828,41.053852,230.58020833333333,,,,,,1.0,,,2022-08-18 13:55:30
-19.598085,30.01002,-17.664778,39.959114,230.58090277777777,,,,,,1.0,,,2022-08-18 13:56:30
-12.689083,31.688808,-21.591982,40.390682,230.58159722222223,,,,,,1.0,,,2022-08-18 13:57:30
-15.720012,30.781382,-13.244084,37.013756,230.58229166666666,,,,,,1.0,,,2022-08-18 13:58:30
-10.502579,38.025513,-4.02908,39.654472,230.5829861111111,,,,,,1.0,,,2022-08-18 13:59:30
-10.752212,37.048016,-4.8640532,38.882187,230.58368055555556,,,,,,1.0,,,2022-08-18 14:00:30
-13.724992,34.340065,-6.7962017,37.600582,230.584375,,,,,,1.0,,,2022-08-18 14:01:30
-13.003412,30.202585,-16.50084,36.790794,230.58506944444446,,,,,,1.0,,,2022-08-18 14:02:30
-20.565825,14.463679,-26.429155,36.478096,230.5857638888889,12.222031,67.84089,702.171,-132.11977,33.870865,0.0748500271833069,715.4352,0.088852525,2022-08-18 14:03:30
-22.469702,3.5475569,-27.281572,35.521217,230.58645833333333,11.530486,62.845844,721.4458,-191.26372,40.222782,0.07091213982550432,747.2567,0.07586346,2022-08-18 14:04:30
-18.613468,-21.438648,-21.813412,35.803654,230.5871527777778,,,,,,1.0,,,2022-08-18 14:05:30
-22.12958,9.654439,-21.616816,32.406994,230.58784722222222,,,,,,1.0,,,2022-08-18 14:06:30
-16.269716,17.83065,-26.09795,35.549103,230.58854166666666,,,,,,1.0,,,2022-08-18 14:07:30
-16.562027,19.018545,-26.35014,36.473766,230.58923611111112,,,,,,1.0,,,2022-08-18 14:08:30
-14.67023,18.257042,-28.048431,36.54107,230.58993055555555,,,,,,1.0,,,2022-08-18 14:09:30
-12.502234,28.227448,-26.054436,40.397133,230.590625,,,,,,1.0,,,2022-08-18 14:10:30
-11.658744,29.982267,-26.187578,41.48074,230.59131944444445,,,766.7472,,,1.0,,,2022-08-18 14:11:30
-13.812995,34.886772,-20.89087,42.94548,230.59201388888889,,,772.69836,,,1.0,,,2022-08-18 14:12:30
-12.720367,37.912357,-18.155678,43.917915,230.59270833333332,,,,,,1.0,,,2022-08-18 14:13:30
-10.127115,40.60378,-15.476787,44.617893,230.59340277777778,,,,,,1.0,,,2022-08-18 14:14:30
-9.695855,41.650455,-13.566945,44.864597,230.59409722222222,,,,,,1.0,,,2022-08-18 14:15:30
-10.991505,42.26566,-12.586826,45.449173,230.59479166666668,,,,,,1.0,,,2022-08-18 14:16:30
-12.85222,42.707558,-10.212809,45.75387,230.59548611111111,,,,,,1.0,,,2022-08-18 14:17:30
-14.36339,42.909737,-7.544495,45.874523,230.59618055555555,,,,,,1.0,,,2022-08-18 14:18:30
-10.372251,41.40373,-0.42898092,42.685318,230.596875,,,,,,1.0,,,2022-08-18 14:19:30
-11.734797,41.603428,1.4766569,43.25195,230.59756944444445,,,,,,1.0,,,2022-08-18 14:20:30
-9.732845,38.143024,13.708449,41.68381,230.59826388888888,,,,,,1.0,,,2022-08-18 14:21:30
-13.1484785,38.34235,-11.723455,42.195473,230.59895833333334,,,,,,1.0,,,2022-08-18 14:22:30
-12.514101,42.338287,0.3245919,44.150185,230.59965277777778,,,,,,1.0,,,2022-08-18 14:23:30
-10.699953,42.352726,4.196121,43.884506,230.6003472222222,,,,,,1.0,,,2022-08-18 14:24:30
-12.047011,42.76371,-3.9864233,44.606693,230.60104166666667,,,,,,1.0,,,2022-08-18 14:25:30
-3.548168,33.476925,18.68922,38.5043,230.6017361111111,,,,,,1.0,,,2022-08-18 14:26:30
-7.1858897,42.552177,-1.4347932,43.178505,230.60243055555554,,,,,,1.0,,,2022-08-18 14:27:30
-6.573504,43.550255,-0.95604914,44.05394,230.603125,,,,,,1.0,,,2022-08-18 14:28:30
-7.875186,42.572372,-10.535695,44.55812,230.60381944444444,,,,,,1.0,,,2022-08-18 14:29:30
-7.9985943,37.842865,-21.546255,44.275288,230.6045138888889,,,,,,1.0,,,2022-08-18 14:30:30
-9.605662,40.62086,-5.9874353,42.16838,230.60520833333334,,,,,,1.0,,,2022-08-18 14:31:30
-9.425763,39.99993,-16.181751,44.1666,230.60590277777777,,,,,,1.0,,,2022-08-18 14:32:30
-5.96349,41.420647,3.2689233,41.97522,230.60659722222223,,,,,,1.0,,,2022-08-18 14:33:30
-5.5172873,40.777836,6.915538,41.726456,230.60729166666667,,,,,,1.0,,,2022-08-18 14:34:30
-1.1175374,41.07175,8.788859,42.016445,230.6079861111111,,,,,,1.0,,,2022-08-18 14:35:30
-1.5599617,39.613335,15.854609,42.69682,230.60868055555557,,,,,,1.0,,,2022-08-18 14:36:30
-3.4074736,40.233814,10.974556,41.8427,230.609375,,,,,,1.0,,,2022-08-18 14:37:30
1.0749271,40.51566,13.395267,42.68615,230.61006944444443,,,,,,1.0,,,2022-08-18 14:38:30
-3.722229,39.792496,15.097548,42.72275,230.6107638888889,,,,,,1.0,,,2022-08-18 14:39:30
-0.23730928,36.105602,21.585674,42.066757,230.61145833333333,,,,,,1.0,,,2022-08-18 14:40:30
2.7248948,37.391792,19.483381,42.251312,230.61215277777777,,,,,,1.0,,,2022-08-18 14:41:30
0.090090655,40.506863,15.037542,43.20812,230.61284722222223,,,,,,1.0,,,2022-08-18 14:42:30
-1.3816586,41.33007,13.14207,43.391216,230.61354166666666,,,,,,1.0,,,2022-08-18 14:43:30
0.21809483,39.34548,15.3688345,42.24116,230.6142361111111,,,,,,1.0,,,2022-08-18 14:44:30
-1.2215271,37.554386,16.440231,41.013477,230.61493055555556,,,830.76526,,,1.0,,,2022-08-18 14:45:30
5.5405493,41.482407,-0.015510622,41.85078,230.615625,,,832.36896,,,1.0,,,2022-08-18 14:46:30
-4.4188643,26.031588,27.250208,37.943954,230.61631944444446,,,,,,1.0,,,2022-08-18 14:47:30
-0.38025337,37.82034,16.41584,41.231087,230.6170138888889,,,,,,1.0,,,2022-08-18 14:48:30
1.4439378,41.721172,10.550328,43.05869,230.61770833333333,,,,,,1.0,,,2022-08-18 14:49:30
1.9898452,40.020203,10.760313,41.48928,230.6184027777778,,,,,,1.0,,,2022-08-18 14:50:30
1.7168794,38.774822,12.069804,40.646214,230.61909722222222,,,,,,1.0,,,2022-08-18 14:51:30
-2.6525588,30.962006,17.174202,35.505424,230.61979166666666,,,,,,1.0,,,2022-08-18 14:52:30
-6.0306287,18.258268,30.814404,36.32162,230.62048611111112,,,,,,1.0,,,2022-08-18 14:53:30
0.6211549,12.1125,34.477985,36.549007,230.62118055555555,,,,,,1.0,,,2022-08-18 14:54:30
-6.296644,6.9008393,35.981705,37.17462,230.621875,,,,,,1.0,,,2022-08-18 14:55:30
-2.5806167,12.523082,34.72831,37.00733,230.62256944444445,,,,,,1.0,,,2022-08-18 14:56:30
9.014585,3.8932576,24.543367,26.43477,230.62326388888889,,,,,,1.0,,,2022-08-18 14:57:30
2.172502,23.27218,25.375132,34.49944,230.62395833333332,,,,,,1.0,,,2022-08-18 14:58:30
-2.6841366,16.209658,31.010239,35.09405,230.62465277777778,,,,,,1.0,,,2022-08-18 14:59:30
-1.8965507,21.501387,25.36088,33.302864,230.62534722222222,,,,,,1.0,,,2022-08-18 15:00:30
3.0185347,25.877695,25.105532,36.18086,230.62604166666668,,,,,,1.0,,,2022-08-18 15:01:30
6.4461045,35.327164,17.545303,39.96747,230.62673611111111,,,832.7872,,,1.0,,,2022-08-18 15:02:30
7.084831,28.879992,20.348862,36.032276,230.62743055555555,,,832.3739,,,1.0,,,2022-08-18 15:03:30
-1.1345278,15.362133,31.84196,35.372204,230.628125,,,,,,1.0,,,2022-08-18 15:04:30
4.817663,7.8973136,37.69751,38.81597,230.62881944444445,,,,,,1.0,,,2022-08-18 15:05:30
-3.6582391,4.1230197,37.485844,37.888924,230.62951388888888,,,,,,1.0,,,2022-08-18 15:06:30
-2.563433,0.8526756,35.056362,35.1603,230.63020833333334,,,,,,1.0,,,2022-08-18 15:07:30
3.6901894,-2.134002,38.626534,38.861042,230.63090277777778,,,,,,1.0,,,2022-08-18 15:08:30
3.329672,-8.73768,38.339268,39.463062,230.6315972222222,,,,,,1.0,,,2022-08-18 15:09:30
1.9853792,-16.5841,35.414948,39.156002,230.63229166666667,,,,,,1.0,,,2022-08-18 15:10:30
1.9670405,-19.165762,32.065273,37.408253,230.6329861111111,,,,,,1.0,,,2022-08-18 15:11:30
2.4895968,-18.354774,34.132336,38.83442,230.63368055555554,,,,,,1.0,,,2022-08-18 15:12:30
6.9167156,8.203397,39.13583,40.580166,230.634375,,,,,,1.0,,,2022-08-18 15:13:30
3.7887938,8.452168,39.693237,40.75963,230.63506944444444,,,,,,1.0,,,2022-08-18 15:14:30
7.831952,10.302502,42.110893,44.054607,230.6357638888889,,,,,,1.0,,,2022-08-18 15:15:30
8.411543,31.180855,23.63139,40.018024,230.63645833333334,,,,,,1.0,,,2022-08-18 15:16:30
5.582099,25.854786,30.559414,40.416676,230.63715277777777,,,,,,1.0,,,2022-08-18 15:17:30
4.451281,22.648972,35.198788,42.092094,230.63784722222223,,,,,,1.0,,,2022-08-18 15:18:30
3.607559,19.862867,34.06777,39.60001,230.63854166666667,,,,,,1.0,,,2022-08-18 15:19:30
8.177125,29.608793,27.7377,41.387512,230.6392361111111,,,,,,1.0,,,2022-08-18 15:20:30
7.8839626,21.890028,34.50953,41.62016,230.63993055555557,,,,,,1.0,,,2022-08-18 15:21:30
8.136442,12.61901,43.319122,45.84744,230.640625,,,,,,1.0,,,2022-08-18 15:22:30
7.85575,12.666754,44.33282,46.771343,230.64131944444443,,,,,,1.0,,,2022-08-18 15:23:30
9.640443,10.676221,45.18835,47.42264,230.6420138888889,,,,,,1.0,,,2022-08-18 15:24:30
8.677751,11.362878,45.662388,47.84843,230.64270833333333,,,,,,1.0,,,2022-08-18 15:25:30
7.962964,11.965594,44.274788,46.54934,230.64340277777777,,,,,,1.0,,,2022-08-18 15:26:30
8.246528,10.924932,44.384552,46.447258,230.64409722222223,,,,,,1.0,,,2022-08-18 15:27:30
6.554617,16.207918,41.48999,45.023094,230.64479166666666,,,,,,1.0,,,2022-08-18 15:28:30
7.8580527,22.110102,40.018703,46.390755,230.6454861111111,,,,,,1.0,,,2022-08-18 15:29:30
7.556133,19.822935,40.00353,45.28053,230.64618055555556,,,,,,1.0,,,2022-08-18 15:30:30
5.6445165,17.472664,41.205868,45.11184,230.646875,,,,,,1.0,,,2022-08-18 15:31:30
6.4397235,13.173837,44.75499,47.09596,230.64756944444446,,,,,,1.0,,,2022-08-18 15:32:30
7.4747467,12.433174,44.36455,46.676212,230.6482638888889,,,,,,1.0,,,2022-08-18 15:33:30
6.238957,10.665454,44.632103,46.310917,230.64895833333333,,,,,,1.0,,,2022-08-18 15:34:30
4.8216534,6.261026,46.26413,46.934193,230.6496527777778,,,,,,1.0,,,2022-08-18 15:35:30
3.5557086,2.6477106,46.184483,46.396763,230.65034722222222,,,,,,1.0,,,2022-08-18 15:36:30
7.000773,15.671484,40.223553,43.7326,230.65104166666666,,,,,,1.0,,,2022-08-18 15:37:30
7.154172,4.2093983,42.92573,43.72093,230.65173611111112,,,,,,1.0,,,2022-08-18 15:38:30
6.6001277,15.392366,43.5297,46.640343,230.65243055555555,,,,,,1.0,,,2022-08-18 15:39:30
6.6644034,13.872193,41.444687,44.20989,230.653125,,,,,,1.0,,,2022-08-18 15:40:30
4.7208295,16.509094,41.519524,44.930027,230.65381944444445,,,,,,1.0,,,2022-08-18 15:41:30
5.9327445,18.528137,40.321926,44.76993,230.65451388888889,,,,,,1.0,,,2022-08-18 15:42:30
7.407461,17.965853,40.031124,44.498688,230.65520833333332,,,,,,1.0,,,2022-08-18 15:43:30
9.281079,19.076591,38.33276,43.81159,230.65590277777778,,,,,,1.0,,,2022-08-18 15:44:30
12.561971,22.946537,35.97135,44.477913,230.65659722222222,,,,,,1.0,,,2022-08-18 15:45:30
7.4593863,4.3719583,45.39403,46.210114,230.65729166666668,,,,,,1.0,,,2022-08-18 15:46:30
7.967288,5.4939404,48.1993,49.1613,230.65798611111111,,,,,,1.0,,,2022-08-18 15:47:30
7.336077,-0.4657941,48.99735,49.54569,230.65868055555555,,,,,,1.0,,,2022-08-18 15:48:30
8.997047,8.682847,47.49967,49.117786,230.659375,,,,,,1.0,,,2022-08-18 15:49:30
11.055433,24.933489,41.654778,49.78978,230.66006944444445,,,,,,1.0,,,2022-08-18 15:50:30
9.091617,21.05398,44.860367,50.38234,230.66076388888888,,,,,,1.0,,,2022-08-18 15:51:30
12.412927,11.705388,48.374714,51.295322,230.66145833333334,,,,,,1.0,,,2022-08-18 15:52:30
2.7448885,-8.42214,51.689213,52.442745,230.66215277777778,,,,,,1.0,,,2022-08-18 15:53:30
-2.2795146,-16.053722,49.422543,52.014477,230.6628472222222,,,,,,1.0,,,2022-08-18 15:54:30
-7.027991,-21.184635,44.964573,50.199543,230.66354166666667,,,,,,1.0,,,2022-08-18 15:55:30
-2.4128602,-9.537374,45.74262,46.788574,230.6642361111111,,,,,,1.0,,,2022-08-18 15:56:30
1.0990269,32.86903,26.571154,42.280106,230.66493055555554,,,,,,1.0,,,2022-08-18 15:57:30
2.1428773,41.764793,23.968336,48.20136,230.665625,,,,,,1.0,,,2022-08-18 15:58:30
0.42448404,13.832999,41.08392,43.352283,230.66631944444444,,,,,,1.0,,,2022-08-18 15:59:30
-1.8522371,-2.2139142,46.64875,46.737976,230.6670138888889,,,,,,1.0,,,2022-08-18 16:00:30
-2.5697515,-3.4156466,46.510334,46.706333,230.66770833333334,,,,,,1.0,,,2022-08-18 16:01:30
-4.6163297,-1.5952805,46.42215,46.678383,230.66840277777777,,,,,,1.0,,,2022-08-18 16:02:30
-2.0183873,-4.338461,49.361046,49.59243,230.66909722222223,,,,,,1.0,,,2022-08-18 16:03:30
2.4210987,-8.685255,52.6787,53.444744,230.66979166666667,,,,,,1.0,,,2022-08-18 16:04:30
2.491286,-9.405108,53.000755,53.886387,230.6704861111111,,,,,,1.0,,,2022-08-18 16:05:30
-1.8593925,-29.987665,48.029404,56.652813,230.67118055555557,,,,,,1.0,,,2022-08-18 16:06:30
6.6964912,-13.188252,54.824657,56.784824,230.671875,,,,,,1.0,,,2022-08-18 16:07:30
7.774082,-17.152037,53.957382,57.14917,230.67256944444443,,,,,,1.0,,,2022-08-18 16:08:30
2.0007634,-16.038942,56.34142,58.614044,230.6732638888889,,,,,,1.0,,,2022-08-18 16:09:30
1.4653571,-16.418259,56.960537,59.297634,230.67395833333333,,,,,,1.0,,,2022-08-18 16:10:30
2.2420778,-14.610175,57.720802,59.583344,230.67465277777777,,,,,,1.0,,,2022-08-18 16:11:30
1.9986651,-13.381363,58.462997,60.008144,230.67534722222223,,,,,,1.0,,,2022-08-18 16:12:30
3.550799,-14.248028,58.88673,60.68988,230.67604166666666,,,,,,1.0,,,2022-08-18 16:13:30
3.1155167,-13.946264,59.516106,61.20761,230.6767361111111,,,,,,1.0,,,2022-08-18 16:14:30
4.111184,-14.17728,59.75259,61.54892,230.67743055555556,,,,,,1.0,,,2022-08-18 16:15:30
7.1738353,-11.668621,60.32589,61.861404,230.678125,,,,,,1.0,,,2022-08-18 16:16:30
1.6636351,-15.658961,60.29595,62.318317,230.67881944444446,,,,,,1.0,,,2022-08-18 16:17:30
1.2488325,-17.084833,60.428917,62.810074,230.6795138888889,,,,,,1.0,,,2022-08-18 16:18:30
0.84702307,-19.210571,60.376106,63.364323,230.68020833333333,,,,,,1.0,,,2022-08-18 16:19:30
2.2077732,-21.605095,59.81806,63.63847,230.6809027777778,,,,,,1.0,,,2022-08-18 16:20:30
-3.568317,-16.2377,58.68649,60.9959,230.68159722222222,,,,,,1.0,,,2022-08-18 16:21:30
-10.709663,-16.396635,60.276775,63.378513,230.68229166666666,,,,,,1.0,,,2022-08-18 16:22:30
-2.2501082,-28.08903,57.296577,63.851032,230.68298611111112,,,,,,1.0,,,2022-08-18 16:23:30
2.1594276,-32.406277,55.124203,63.980526,230.68368055555555,,,,,,1.0,,,2022-08-18 16:24:30
3.6900873,-33.158516,54.84607,64.19653,230.684375,,,,,,1.0,,,2022-08-18 16:25:30
1.8590947,-29.103079,59.22685,66.01716,230.68506944444445,,,,,,1.0,,,2022-08-18 16:26:30
6.265007,-33.414463,50.497074,60.874718,230.68576388888889,,,,,,1.0,,,2022-08-18 16:27:30
11.778702,-34.679546,47.16198,59.713158,230.68645833333332,,,,,,1.0,,,2022-08-18 16:28:30
9.196535,-43.67077,36.806656,57.848442,230.68715277777778,,,,,,1.0,,,2022-08-18 16:29:30
15.2489805,-48.13263,27.016363,57.263996,230.68784722222222,,,,,,1.0,,,2022-08-18 16:30:30
5.9526,-42.665264,43.413746,61.15972,230.68854166666668,,,,,,1.0,,,2022-08-18 16:31:30
4.168343,-43.252834,44.905895,62.487778,230.68923611111111,,,,,,1.0,,,2022-08-18 16:32:30
5.884641,-40.14842,46.94553,62.05165,230.68993055555555,,,,,,1.0,,,2022-08-18 16:33:30
4.9310594,-39.853672,47.193935,61.96691,230.690625,,,,,,1.0,,,2022-08-18 16:34:30
-0.6167111,-40.12936,46.839558,61.682167,230.69131944444445,,,,,,1.0,,,2022-08-18 16:35:30
0.8424002,-43.67975,46.118088,63.525646,230.69201388888888,,,,,,1.0,,,2022-08-18 16:36:30
1.9263896,-45.329212,45.26728,64.09037,230.69270833333334,,,,,,1.0,,,2022-08-18 16:37:30
0.8975904,-45.388535,45.850075,64.52251,230.69340277777778,,,,,,1.0,,,2022-08-18 16:38:30
1.7405914,-46.933544,44.464336,64.675064,230.6940972222222,,,,,,1.0,,,2022-08-18 16:39:30
3.4380753,-48.164635,43.20081,64.79169,230.69479166666667,,,,,,1.0,,,2022-08-18 16:40:30
1.0382088,-47.932022,43.79156,64.93272,230.6954861111111,,,,,,1.0,,,2022-08-18 16:41:30
0.8782547,-46.112385,44.50464,64.09201,230.69618055555554,,,,,,1.0,,,2022-08-18 16:42:30
-2.81708,-46.92603,41.39448,62.63778,230.696875,,,,,,1.0,,,2022-08-18 16:43:30
-2.534557,-43.15631,43.002575,60.976326,230.69756944444444,,,,,,1.0,,,2022-08-18 16:44:30
-1.882544,-42.435757,42.88764,60.36296,230.6982638888889,,,,,,1.0,,,2022-08-18 16:45:30
-0.66087407,-42.540657,42.19679,59.92256,230.69895833333334,,,,,,1.0,,,2022-08-18 16:46:30
-3.6327024,-37.64953,46.720062,60.11196,230.69965277777777,,,,,,1.0,,,2022-08-18 16:47:30
-3.443138,-41.0026,44.143208,60.346428,230.70034722222223,,,,,,1.0,,,2022-08-18 16:48:30
0.17324694,-47.41066,39.52426,61.724937,230.70104166666667,,,,,,1.0,,,2022-08-18 16:49:30
-0.9862649,-43.386665,42.01502,60.40395,230.7017361111111,,,,,,1.0,,,2022-08-18 16:50:30
-1.9812633,-44.11358,43.085903,61.695446,230.70243055555557,,,,,,1.0,,,2022-08-18 16:51:30
-2.8698378,-44.442554,45.836594,63.909077,230.703125,,,,,,1.0,,,2022-08-18 16:52:30
-0.97831315,-46.946796,44.288486,64.54788,230.70381944444443,,,,,,1.0,,,2022-08-18 16:53:30
0.20434165,-50.958344,38.185555,63.67834,230.7045138888889,,,,,,1.0,,,2022-08-18 16:54:30
0.93453234,-54.102676,34.692963,64.27733,230.70520833333333,,,,,,1.0,,,2022-08-18 16:55:30
1.174204,-54.07344,34.97712,64.410515,230.70590277777777,,,,,,1.0,,,2022-08-18 16:56:30
0.67969614,-54.344296,34.15969,64.19228,230.70659722222223,,,,,,1.0,,,2022-08-18 16:57:30
-0.17951266,-55.980343,32.458126,64.70982,230.70729166666666,,,,,,1.0,,,2022-08-18 16:58:30
0.42697486,-49.051567,39.65466,63.07718,230.7079861111111,,,,,,1.0,,,2022-08-18 16:59:30
1.6621203,-48.027805,41.79504,63.688763,230.70868055555556,,,,,,1.0,,,2022-08-18 17:00:30
2.055475,-48.003162,41.06744,63.206516,230.709375,,,,,,1.0,,,2022-08-18 17:01:30
4.1615076,-48.882084,40.50695,63.620667,230.71006944444446,,,,,,1.0,,,2022-08-18 17:02:30
7.897135,-48.876637,38.875122,62.94891,230.7107638888889,,,,,,1.0,,,2022-08-18 17:03:30
9.493713,-47.60894,36.253845,60.589462,230.71145833333333,,,,,,1.0,,,2022-08-18 17:04:30
13.40852,-49.199585,35.076748,61.89318,230.7121527777778,,,,,,1.0,,,2022-08-18 17:05:30
14.876484,-47.36547,35.553913,61.064545,230.71284722222222,,,,,,1.0,,,2022-08-18 17:06:30
18.930128,-42.932823,37.539158,60.089645,230.71354166666666,,,,,,1.0,,,2022-08-18 17:07:30
12.985386,-43.012257,37.24371,58.35896,230.71423611111112,,,,,,1.0,,,2022-08-18 17:08:30
3.9832623,-41.728226,39.42803,57.547203,230.71493055555555,,,,,,1.0,,,2022-08-18 17:09:30
-8.199324,-33.143555,48.50324,59.315163,230.715625,,,,,,1.0,,,2022-08-18 17:10:30
-9.321021,-29.008598,49.083336,57.77157,230.71631944444445,,,,,,1.0,,,2022-08-18 17:11:30
19.760084,-46.757202,27.910183,57.92819,230.71701388888889,,,,,,1.0,,,2022-08-18 17:12:30
22.626055,-52.302036,33.245525,65.975044,230.71770833333332,,,,,,1.0,,,2022-08-18 17:13:30
16.505646,-49.796738,33.007515,61.981026,230.71840277777778,,,,,,1.0,,,2022-08-18 17:14:30
14.635347,-49.565487,33.909657,61.812584,230.71909722222222,,,,,,1.0,,,2022-08-18 17:15:30
16.233112,-50.46948,32.579212,62.226097,230.71979166666668,,,,,,1.0,,,2022-08-18 17:16:30
11.839813,-51.06089,33.37776,62.14073,230.72048611111111,,,,,,1.0,,,2022-08-18 17:17:30
11.770968,-52.57057,32.2747,62.800293,230.72118055555555,,,,,,1.0,,,2022-08-18 17:18:30
19.180172,-52.574776,30.039633,63.516655,230.721875,,,,,,1.0,,,2022-08-18 17:19:30
18.51034,-53.15246,30.229725,63.887814,230.72256944444445,,,,,,1.0,,,2022-08-18 17:20:30
19.380787,-52.572235,31.162552,64.11365,230.72326388888888,,,,,,1.0,,,2022-08-18 17:21:30
16.338486,-53.989635,30.74175,64.240814,230.72395833333334,,,,,,1.0,,,2022-08-18 17:22:30
15.004653,-53.304714,32.777843,64.349976,230.72465277777778,51.69566,37.93664,757.03125,37.434998,15.636013,1.0,757.63855,0.0377644,2022-08-18 17:23:30
15.70617,-53.69718,31.861465,64.383415,230.7253472222222,51.04311,36.987133,756.4958,36.48345,16.728182,1.0,757.572,0.035407726,2022-08-18 17:24:30
15.457679,-54.256596,33.655346,65.6917,230.72604166666667,47.991173,34.56181,755.9223,28.495567,19.218246,1.0,756.709,0.02792164,2022-08-18 17:25:30
19.88022,-52.516182,32.531048,64.89562,230.7267361111111,,,,,,1.0,,,2022-08-18 17:26:30
24.184278,-53.182213,29.172232,65.30119,230.72743055555554,,,,,,1.0,,,2022-08-18 17:27:30
24.36569,-54.593964,30.652544,67.18457,230.728125,,,,,,1.0,,,2022-08-18 17:28:30
27.695648,-55.25244,27.96386,67.837006,230.72881944444444,,,,,,1.0,,,2022-08-18 17:29:30
29.52169,-56.38828,25.804674,68.68078,230.7295138888889,,,,,,1.0,,,2022-08-18 17:30:30
30.345259,-54.89538,27.760689,68.59296,230.73020833333334,,,,,,1.0,,,2022-08-18 17:31:30
33.74997,-54.168507,24.656843,68.41964,230.73090277777777,,,,,,1.0,,,2022-08-18 17:32:30
32.978226,-53.959213,25.537262,68.20053,230.73159722222223,,,,,,1.0,,,2022-08-18 17:33:30
32.44914,-54.72238,25.125143,68.40145,230.73229166666667,,,,,,1.0,,,2022-08-18 17:34:30
32.124702,-55.042908,25.997116,68.829994,230.7329861111111,,,,,,1.0,,,2022-08-18 17:35:30
31.595587,-56.041405,25.55262,69.223236,230.73368055555557,,,,,,1.0,,,2022-08-18 17:36:30
34.341072,-57.45876,24.73951,71.36429,230.734375,,,,,,1.0,,,2022-08-18 17:37:30
31.490458,-54.901867,30.180521,70.119385,230.73506944444443,,,,,,1.0,,,2022-08-18 17:38:30
26.615412,-55.893303,32.88225,70.09767,230.7357638888889,,,,,,1.0,,,2022-08-18 17:39:30
30.56885,-55.082954,31.370743,70.375496,230.73645833333333,,,,,,1.0,,,2022-08-18 17:40:30
26.38736,-57.202473,31.222925,70.30851,230.73715277777777,,,,,,1.0,,,2022-08-18 17:41:30
25.059063,-58.130898,30.97595,70.47459,230.73784722222223,,,,,,1.0,,,2022-08-18 17:42:30
23.04441,-58.958492,30.699356,70.353386,230.73854166666666,,,,,,1.0,,,2022-08-18 17:43:30
25.378084,-60.357563,27.382818,70.97113,230.7392361111111,,,,,,1.0,,,2022-08-18 17:44:30
25.228657,-61.268982,26.442581,71.34132,230.73993055555556,,,,,,1.0,,,2022-08-18 17:45:30
25.719057,-61.2233,26.463316,71.48475,230.740625,,,,,,1.0,,,2022-08-18 17:46:30
23.756561,-61.320385,27.557339,71.30197,230.74131944444446,,,,,,1.0,,,2022-08-18 17:47:30
24.445435,-61.283535,26.848934,71.232834,230.7420138888889,,,,,,1.0,,,2022-08-18 17:48:30
25.67296,-61.241302,25.545393,71.148895,230.74270833333333,,,,,,1.0,,,2022-08-18 17:49:30
23.541145,-61.456623,28.139194,71.574554,230.7434027777778,,,,,,1.0,,,2022-08-18 17:50:30
